price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,yr_built,sqft_living15,sqft_lot15,presence_of_basement,presence_of_renovation,year,property_age,basement_present,renovated,view#0,view#1,view#2,view#3,view#4,grade#1,grade#3,grade#4,grade#5,grade#6,grade#7,grade#8,grade#9,grade#10,grade#11,grade#12,grade#13,zipcode#98004,zipcode#98102,zipcode#98109,zipcode#98112,zipcode#98039,zipcode#98040
527700.0,5,2.5,2820,9375,1.0,0,4,1550,1968,2820,9375,1,0,2014,46,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205000.0,3,1.0,1610,8579,1.0,0,4,1010,1962,1610,8579,1,0,2015,53,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420000.0,3,1.0,1060,8097,1.0,0,4,940,1923,1560,7940,1,0,2015,92,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,4,2.25,2030,8517,1.0,0,4,1380,1961,2230,8824,1,0,2015,54,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
921500.0,4,2.5,3670,315374,2.0,0,4,3670,1994,2840,87991,0,0,2014,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
890000.0,4,1.0,2550,4000,2.0,0,3,2370,1905,2200,4000,1,0,2014,109,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
430000.0,2,2.5,2420,60984,2.0,0,3,2420,2007,1940,193842,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
258000.0,5,2.0,2260,12500,1.0,0,4,1130,1960,1360,18000,1,0,2014,54,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511000.0,3,1.0,1430,3455,1.0,0,3,980,1947,1450,4599,1,0,2014,67,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532170.0,3,2.0,1360,3090,2.0,0,3,1360,1990,1500,3090,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560000.0,3,1.0,1110,5000,1.5,0,3,1110,1947,1420,5000,0,0,2015,68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
282950.0,3,1.0,1250,8200,1.0,0,4,1250,1954,1680,8633,0,0,2015,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2250000.0,4,3.25,5180,19850,2.0,0,3,3540,2006,3160,9750,1,0,2015,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350000.0,1,1.0,700,5100,1.0,0,3,700,1942,1010,5100,0,0,2014,72,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215000.0,3,1.0,1180,7669,1.0,0,4,1180,1967,1190,7669,0,0,2014,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
650000.0,5,3.5,3960,25245,2.0,0,3,2500,1996,2640,13675,1,0,2014,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320000.0,4,2.75,2640,7500,1.0,0,3,1620,1967,1980,7875,1,0,2014,47,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247000.0,3,2.0,1270,7198,1.5,0,3,1270,1916,1160,7198,0,1,2014,98,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,4,1.75,1760,11180,1.0,0,4,1760,1968,1730,11180,0,0,2014,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255000.0,5,2.25,2060,8632,1.0,0,3,1030,1962,1010,11680,1,0,2014,52,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438000.0,3,1.75,1780,9660,1.0,0,3,1780,1962,1200,9660,0,0,2015,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
900000.0,3,2.5,3400,16603,2.0,0,3,3400,2000,3400,12601,0,0,2015,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
441000.0,3,2.75,1910,7280,1.0,0,3,1160,1979,1710,8152,1,0,2014,35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420000.0,3,2.0,2020,38332,1.0,0,4,1010,1975,2110,36590,1,0,2014,39,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370000.0,3,1.75,1580,7000,1.0,0,3,1180,1976,1640,7500,1,0,2014,38,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
269950.0,2,1.75,1340,7250,1.0,0,5,700,1949,1830,9750,1,0,2015,66,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807100.0,4,2.5,2680,4499,2.0,0,3,2680,1999,2920,4500,0,0,2015,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
653000.0,3,2.5,2680,9750,1.0,0,4,1610,1979,2480,8750,1,0,2014,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
371500.0,3,2.0,1370,8336,1.0,0,5,1370,1964,1770,7288,0,0,2014,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284000.0,3,1.75,1560,21000,1.0,0,3,1560,1954,1070,7920,0,0,2015,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272000.0,3,1.75,2160,7140,1.0,0,4,1670,1978,1930,7350,1,0,2015,37,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313000.0,3,1.5,1340,7912,1.5,0,3,1340,1955,1480,7940,0,0,2014,59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
917500.0,4,2.5,3880,35003,2.0,0,3,2570,1984,3740,35230,1,0,2015,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
673000.0,4,2.25,2590,8190,2.0,0,4,2590,1980,2260,8335,0,0,2014,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425000.0,3,2.5,1120,1100,2.0,0,3,820,2008,1590,1795,1,0,2015,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399950.0,5,2.75,1970,5400,1.0,0,3,1320,1986,1280,2150,1,0,2014,28,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,3,1.0,1220,4800,1.0,0,3,1220,1901,1200,4800,0,0,2014,113,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269950.0,3,1.5,1950,7560,1.0,0,4,1320,1975,1950,8941,1,0,2014,39,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330000.0,2,1.0,1350,8220,1.0,0,3,1060,1949,1540,8280,1,0,2015,66,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260000.0,3,2.5,1670,5797,2.0,0,3,1670,1988,1670,6183,0,0,2014,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470000.0,4,3.0,2380,5125,1.5,0,4,1680,1925,1410,5375,1,0,2015,90,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
589000.0,4,3.0,2440,9600,2.0,0,5,2440,1961,2290,9600,0,0,2014,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163500.0,2,1.5,1050,3419,2.0,0,3,1050,1996,1050,3417,0,0,2014,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
835000.0,4,2.75,3130,13412,2.0,0,3,2140,1993,2260,9984,1,0,2014,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1095000.0,5,3.0,4090,12850,1.0,0,4,2090,1986,2540,10270,1,0,2014,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269000.0,4,1.75,1490,10000,1.0,0,4,1100,1969,2190,8910,1,0,2015,46,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560000.0,3,2.5,1900,8744,2.0,0,3,1900,1987,2030,8744,0,0,2014,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
615000.0,4,1.0,1330,2400,1.5,0,4,1330,1901,1330,4400,0,0,2015,114,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585188.0,3,2.25,2230,10026,1.0,0,3,1430,1975,2230,9340,1,0,2014,39,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305000.0,3,1.75,1650,9480,1.0,0,3,1220,1977,1540,8400,1,0,2014,37,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166950.0,3,1.0,1190,8820,1.0,0,3,1190,1959,1230,7980,0,0,2014,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
799000.0,3,2.5,2140,9897,1.0,0,4,2140,1959,2680,10083,0,0,2014,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
400000.0,3,2.5,2180,7508,1.0,0,4,1420,1962,1900,7818,1,0,2014,52,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230000.0,3,1.0,1060,10228,1.0,0,3,1060,1948,1570,10228,0,0,2014,66,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256883.0,3,2.5,1690,5025,2.0,0,3,1690,2003,2550,5001,0,0,2014,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423000.0,4,2.0,1970,6480,1.5,0,5,1130,1920,1500,6480,1,0,2014,94,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465000.0,3,2.5,2150,4084,2.0,0,3,2150,2007,1750,2385,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440000.0,3,2.5,1910,66211,2.0,0,3,1910,1997,2330,67268,0,0,2015,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,3,1.75,1350,155073,1.0,0,4,1350,1969,1560,50965,0,0,2014,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210000.0,3,1.0,860,11725,1.0,0,4,860,1943,1300,9514,0,0,2015,72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297000.0,3,2.5,1940,14952,2.0,0,3,1940,1994,2030,10450,0,0,2014,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
470000.0,3,1.0,1010,5000,1.0,0,3,1010,1952,1680,5000,0,0,2014,62,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226500.0,3,1.5,1300,7370,1.0,0,4,900,1976,1430,7500,1,0,2014,38,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274250.0,3,1.0,910,8450,1.0,0,4,910,1962,1400,8040,0,0,2015,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
840000.0,4,1.75,2480,11010,1.0,0,4,1630,1966,2770,10744,1,0,2014,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
677900.0,3,2.5,2440,4587,2.0,0,3,2440,2010,2750,4587,0,0,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425000.0,3,1.0,1010,5864,1.0,0,3,1010,1915,1290,5000,0,0,2015,100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
180250.0,2,0.75,900,9600,1.0,0,3,900,1941,1250,14280,0,0,2014,73,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464000.0,6,3.0,2300,3404,2.0,0,3,1600,1920,1560,1312,1,1,2014,94,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,4,2.25,1550,7579,2.0,0,3,1550,1993,1630,6397,0,0,2015,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
625504.0,3,2.25,1270,1566,2.0,0,3,1060,2014,1160,1327,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
592500.0,4,2.5,2240,12032,1.0,0,3,2240,1983,2520,12368,0,0,2014,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
465000.0,3,2.5,2714,17936,2.0,0,3,2714,2005,2590,18386,0,0,2015,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477000.0,4,2.75,1720,6270,2.0,0,3,1720,1978,2130,8700,0,0,2014,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280000.0,2,1.0,850,16400,1.0,0,3,850,1923,1100,14459,0,0,2015,92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1505000.0,5,3.0,3300,33474,1.0,0,3,1870,1957,3836,20953,1,1,2015,58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
445838.0,3,2.5,2250,5692,2.0,0,3,2250,2000,1320,5390,0,0,2014,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1072000.0,2,2.25,3900,14864,1.0,0,3,1950,1947,2580,5184,1,0,2014,67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
467000.0,2,1.5,1320,10800,1.0,0,4,1320,1947,2120,12040,0,0,2014,67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
686000.0,4,2.5,2760,6440,2.0,0,3,2760,1999,3070,8127,0,0,2014,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279950.0,3,2.0,1750,9750,1.0,0,3,1350,1961,1900,10125,1,0,2014,53,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527000.0,4,2.25,2330,19436,2.0,0,3,2330,1987,1910,10055,0,0,2014,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
325000.0,3,2.25,2220,16020,1.0,0,4,1780,1966,2080,9583,1,0,2014,48,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328000.0,3,2.25,2020,8379,2.0,0,3,2020,1994,2020,8031,0,0,2014,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390000.0,3,2.25,1250,7500,1.0,0,5,1250,1942,1280,7392,0,0,2014,72,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479950.0,2,2.0,1510,6516,1.0,0,3,1510,2005,1640,6009,0,0,2015,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264950.0,4,2.25,1720,9753,1.0,0,4,1120,1978,1510,9753,1,0,2014,36,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235000.0,3,1.0,1430,15246,1.0,0,4,980,1961,1960,13068,1,0,2015,54,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516500.0,3,2.5,1480,4729,2.0,0,3,1480,2004,2250,4729,0,0,2015,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
655000.0,2,1.75,1450,15798,2.0,1,3,1230,1915,2030,13193,1,1,2015,100,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,4,2.75,2280,15347,1.0,0,5,2280,1960,2280,15347,0,0,2014,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315000.0,6,2.75,2940,7350,1.0,0,3,1780,1978,2120,8236,1,0,2014,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213000.0,2,1.0,1000,10200,1.0,0,3,1000,1961,1150,13702,0,0,2014,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475000.0,3,1.5,2480,5280,1.5,0,5,1620,1947,2090,4800,1,0,2014,67,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1025000.0,5,4.0,3760,28040,2.0,0,3,3760,1983,3430,35096,0,0,2014,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
416000.0,3,2.0,2220,94300,1.0,0,5,1640,1976,2070,80100,1,0,2015,39,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,4,1.0,1970,4740,1.5,0,3,1670,1904,1510,4740,1,1,2015,111,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
800000.0,3,3.5,3830,221284,2.0,0,3,3530,1993,2920,148539,1,0,2014,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
472000.0,6,2.5,4410,14034,1.0,0,4,2350,1965,2600,13988,1,0,2014,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225000.0,3,1.75,1430,8505,1.0,0,4,1430,1968,1190,8640,0,0,2014,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210000.0,2,1.0,830,6000,1.0,0,3,830,1940,830,4960,0,0,2014,74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
455000.0,2,1.0,1430,5000,1.5,0,2,1430,1925,1450,3750,0,0,2015,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225000.0,3,1.0,1300,8316,1.0,0,4,1300,1954,1260,8316,0,0,2015,61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480000.0,2,1.0,1030,3060,1.0,0,4,790,1918,1390,3060,1,0,2014,96,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363000.0,3,2.5,2740,11872,2.0,0,3,2740,1990,2570,10377,0,0,2015,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2400000.0,4,2.5,3650,8354,1.0,1,3,1830,2000,3120,18841,1,0,2014,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181000.0,2,1.5,720,5120,1.0,0,3,720,1954,1150,2566,0,0,2015,61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,4,2.0,2010,7312,1.0,0,4,2010,1976,2010,7650,0,0,2015,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
481000.0,3,1.75,1560,3000,1.0,0,4,770,1918,1390,3000,1,0,2015,97,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260000.0,3,2.0,1810,7209,1.0,0,4,1240,1978,1750,7209,1,0,2014,36,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455000.0,4,2.5,3360,7685,2.0,0,3,3360,2001,3060,6567,0,0,2014,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415000.0,3,2.25,1510,36224,2.0,0,3,1510,1991,1730,36224,0,0,2015,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349500.0,3,1.0,1400,3538,1.0,0,3,800,1953,1620,6331,1,0,2015,62,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245000.0,3,2.5,1730,7442,2.0,0,3,1730,1987,1630,6458,0,0,2014,27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
592500.0,2,2.0,1420,9191,1.5,0,5,1420,1928,1420,6816,0,0,2014,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,4,1.75,2360,7620,1.0,0,4,1180,1955,1910,7620,1,0,2014,59,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315000.0,3,1.75,1580,11455,1.0,0,4,1200,1974,1550,10650,1,0,2015,41,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255000.0,3,1.0,1230,10170,1.0,0,3,1230,1979,1380,10098,0,0,2014,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
693000.0,4,2.5,2460,4425,2.0,0,3,2460,2006,2990,5659,0,0,2014,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
780000.0,3,1.0,1660,4400,1.5,0,3,1460,1911,1660,4400,1,0,2014,103,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
237000.0,3,1.75,1270,8470,1.0,0,4,1270,1960,1600,8470,0,0,2014,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525000.0,3,2.25,2100,40510,2.0,0,3,1320,1979,2380,33450,1,0,2014,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425000.0,2,1.0,770,5040,1.0,0,3,770,1930,1330,2580,0,0,2015,85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369900.0,1,0.75,760,10079,1.0,1,5,760,1936,1230,14267,0,0,2014,78,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290000.0,4,2.5,1700,7280,2.0,0,4,1700,1988,1950,7475,0,0,2014,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285000.0,3,1.0,1120,10701,1.0,0,3,1120,1954,1130,6350,0,0,2014,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415000.0,2,1.0,1070,4500,1.0,0,3,1070,1937,1320,4465,0,0,2014,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272500.0,3,2.5,2070,9900,1.0,0,3,1420,1979,2070,8250,1,0,2015,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2900000.0,4,3.25,5050,20100,1.5,0,3,4750,1982,3890,20060,1,1,2015,33,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1365000.0,4,4.75,5310,57346,2.0,0,4,5310,1989,4180,47443,0,0,2014,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
436000.0,2,1.0,1040,7538,1.0,0,4,1040,1939,1440,7530,0,0,2015,76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210000.0,3,1.0,1700,11390,1.0,0,4,1700,1967,1350,8164,0,0,2014,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236000.0,3,1.0,1300,5898,1.0,0,3,1300,1961,1320,7619,0,0,2014,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331000.0,3,1.75,1080,1306,1.0,0,3,580,1954,1440,2225,1,1,2014,60,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365000.0,3,2.5,2653,4510,2.0,0,3,2653,2006,2653,4927,0,0,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
450000.0,3,2.0,2290,16258,1.0,0,5,2290,1960,1660,10530,0,0,2015,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
770000.0,4,2.75,3820,26300,2.0,0,3,2850,2014,1860,12136,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
455000.0,4,2.5,2210,49375,1.0,0,3,2210,1997,2670,49385,0,0,2015,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405000.0,3,1.75,2390,6000,1.0,0,3,1240,1908,2020,6000,1,0,2015,107,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304900.0,4,1.75,2600,11325,1.0,0,4,1610,1969,1720,11088,1,0,2014,45,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170000.0,2,1.0,860,5265,1.0,0,3,860,1931,1650,8775,0,0,2015,84,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2050000.0,5,3.0,3830,8480,2.0,0,5,2630,1905,3050,7556,1,1,2015,110,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
780000.0,4,2.5,3500,7048,2.0,0,3,3500,2005,3920,7864,0,0,2014,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
